,Step,Susceptible,Infected,Recovered,Encounters
1,2,999,1,0,14
2,3,994,6,0,9
3,4,993,7,0,0
4,5,993,7,0,31
5,6,982,17,1,59
6,7,964,34,2,27
7,8,957,37,6,42
8,9,948,41,11,42
9,10,937,39,24,75
10,11,918,50,32,64
11,12,906,53,41,78
12,13,893,56,51,95
13,14,881,58,61,74
14,15,873,51,76,90
15,16,863,51,86,22
16,17,858,45,97,20
17,18,854,33,113,21
18,19,850,26,124,2
19,20,850,15,135,37
20,21,843,18,139,38
21,22,835,20,145,26
22,23,829,24,147,24
23,24,822,28,150,34
24,25,816,27,157,36
25,26,808,30,162,18
26,27,803,30,167,17
27,28,798,31,171,23
28,29,791,34,175,29
29,30,786,32,182,10
30,31,784,27,189,15
31,32,776,28,196,4
32,33,774,20,206,27
33,34,766,21,213,9
34,35,764,19,217,16
35,36,756,24,220,21
36,37,750,24,226,21
37,38,744,27,229,4
38,39,742,24,234,21
39,40,738,22,240,27
40,41,729,26,245,11
41,42,725,25,250,8
42,43,720,24,256,12
43,44,717,24,259,2
44,45,717,15,268,0
45,46,717,9,274,4
46,47,715,10,275,1
47,48,715,6,279,1
48,49,714,4,282,0
49,50,714,3,283,0
50,51,714,1,285,0
51,52,714,0,286,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,23
3,4,989,11,0,21
4,5,979,21,0,79
5,6,965,35,0,28
6,7,955,39,6,91
7,8,940,46,14,72
8,9,927,49,24,83
9,10,915,53,32,32
10,11,907,50,43,49
11,12,899,49,52,31
12,13,892,43,65,24
13,14,888,29,83,0
14,15,888,23,89,5
15,16,886,16,98,10
16,17,883,14,103,8
17,18,881,10,109,12
18,19,878,11,111,0
19,20,878,9,113,0
20,21,878,7,115,0
21,22,878,5,117,0
22,23,878,2,120,0
23,24,878,2,120,0
24,25,878,1,121,0
25,26,878,0,122,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,3
1,2,998,2,0,6
2,3,994,6,0,42
3,4,979,21,0,27
4,5,971,29,0,57
5,6,959,39,2,48
6,7,949,45,6,71
7,8,933,54,13,83
8,9,922,53,25,78
9,10,911,50,39,88
10,11,898,55,47,19
11,12,893,53,54,4
12,13,891,35,74,44
13,14,880,38,82,55
14,15,872,36,92,20
15,16,867,36,97,48
16,17,859,34,107,14
17,18,852,34,114,20
18,19,845,33,122,10
19,20,842,31,127,20
20,21,837,28,135,41
21,22,829,28,143,15
22,23,824,29,147,34
23,24,818,31,151,43
24,25,808,29,163,26
25,26,799,29,172,41
26,27,792,34,174,21
27,28,789,34,177,32
28,29,781,31,188,20
29,30,775,29,196,3
30,31,774,23,203,4
31,32,773,18,209,8
32,33,770,11,219,13
33,34,769,6,225,0
34,35,769,4,227,0
35,36,769,2,229,0
36,37,769,2,229,7
37,38,767,3,230,0
38,39,767,2,231,0
39,40,767,2,231,9
40,41,764,4,232,14
41,42,759,8,233,29
42,43,752,15,233,30
43,44,740,25,235,44
44,45,733,30,237,12
45,46,730,28,242,10
46,47,727,24,249,42
47,48,720,22,258,18
48,49,717,18,265,0
49,50,717,15,268,4
50,51,714,14,272,0
51,52,714,13,273,6
52,53,712,9,279,0
53,54,712,5,283,0
54,55,712,4,284,7
55,56,709,7,284,5
56,57,705,10,285,16
57,58,700,14,286,36
58,59,690,20,290,24
59,60,684,26,290,12
60,61,680,27,293,16
61,62,676,26,298,13
62,63,673,21,306,4
63,64,673,15,312,10
64,65,670,12,318,6
65,66,668,10,322,6
66,67,667,8,325,0
67,68,667,7,326,0
68,69,667,4,329,0
69,70,667,2,331,0
70,71,667,1,332,0
71,72,667,0,333,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,17
3,4,990,10,0,42
4,5,980,20,0,41
5,6,972,28,0,71
6,7,959,38,3,25
7,8,951,38,11,20
8,9,943,34,23,75
9,10,931,41,28,85
10,11,919,46,35,54
11,12,906,50,44,23
12,13,902,40,58,14
13,14,895,38,67,13
14,15,892,34,74,30
15,16,886,33,81,41
16,17,880,25,95,26
17,18,874,24,102,0
18,19,874,16,110,14
19,20,868,18,114,12
20,21,864,17,119,0
21,22,864,13,123,3
22,23,861,10,129,24
23,24,856,12,132,2
24,25,856,9,135,0
25,26,856,7,137,10
26,27,852,7,141,0
27,28,852,6,142,0
28,29,852,6,142,9
29,30,848,7,145,0
30,31,848,4,148,0
31,32,848,4,148,0
32,33,848,4,148,0
33,34,848,2,150,0
34,35,848,1,151,0
35,36,848,1,151,0
36,37,848,1,151,0
37,38,848,1,151,0
38,39,848,0,152,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,14
1,2,992,8,0,0
2,3,992,8,0,60
3,4,972,28,0,50
4,5,960,38,2,65
5,6,949,45,6,14
6,7,942,45,13,21
7,8,935,37,28,103
8,9,920,42,38,39
9,10,915,36,49,39
10,11,908,36,56,36
11,12,899,35,66,62
12,13,888,34,78,15
13,14,884,31,85,66
14,15,870,41,89,20
15,16,863,38,99,54
16,17,853,42,105,58
17,18,844,41,115,21
18,19,838,41,121,76
19,20,828,39,133,6
20,21,827,35,138,30
21,22,819,31,150,8
22,23,815,27,158,20
23,24,811,24,165,8
24,25,807,24,169,21
25,26,802,22,176,0
26,27,802,19,179,30
27,28,797,18,185,13
28,29,792,18,190,6
29,30,790,18,192,28
30,31,781,22,197,7
31,32,779,19,202,18
32,33,775,19,206,21
33,34,769,22,209,25
34,35,760,23,217,7
35,36,758,21,221,0
36,37,758,17,225,0
37,38,758,5,237,0
38,39,758,1,241,0
39,40,758,1,241,0
40,41,758,1,241,0
41,42,758,1,241,0
42,43,758,1,241,0
43,44,758,0,242,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,16
1,2,991,9,0,28
2,3,984,16,0,19
3,4,977,23,0,8
4,5,974,25,1,22
5,6,967,25,8,24
6,7,959,25,16,10
7,8,954,24,22,29
8,9,945,28,27,23
9,10,937,33,30,142
10,11,917,45,38,67
11,12,908,49,43,56
12,13,897,53,50,12
13,14,895,43,62,42
14,15,886,39,75,18
15,16,881,35,84,20
16,17,875,33,92,9
17,18,873,27,100,24
18,19,864,26,110,15
19,20,859,26,115,64
20,21,850,30,120,4
21,22,848,24,128,8
22,23,842,25,133,16
23,24,833,29,138,15
24,25,830,24,146,12
25,26,827,22,151,8
26,27,825,19,156,15
27,28,821,19,160,21
28,29,814,19,167,10
29,30,812,14,174,20
30,31,806,17,177,16
31,32,802,18,180,5
32,33,799,14,187,16
33,34,794,18,188,0
34,35,794,14,192,8
35,36,793,13,194,6
36,37,790,9,201,0
37,38,790,7,203,0
38,39,790,5,205,0
39,40,790,2,208,0
40,41,790,2,208,0
41,42,790,0,210,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,18
2,3,989,11,0,10
3,4,986,14,0,64
4,5,975,24,1,27
5,6,968,30,2,37
6,7,960,34,6,100
7,8,944,44,12,148
8,9,927,53,20,78
9,10,915,57,28,80
10,11,904,55,41,61
11,12,895,55,50,63
12,13,886,49,65,24
13,14,879,45,76,16
14,15,874,33,93,7
15,16,870,26,104,9
16,17,866,22,112,0
17,18,866,14,120,0
18,19,866,11,123,2
19,20,864,8,128,2
20,21,863,7,130,11
21,22,858,11,131,0
22,23,858,7,135,0
23,24,858,6,136,3
24,25,858,2,140,10
25,26,853,6,141,14
26,27,849,10,141,10
27,28,846,13,141,7
28,29,842,13,145,26
29,30,835,19,146,34
30,31,828,25,147,0
31,32,828,21,151,15
32,33,824,21,155,18
33,34,818,21,161,17
34,35,814,22,164,72
35,36,802,29,169,46
36,37,796,32,172,68
37,38,786,39,175,31
38,39,779,36,185,20
39,40,773,35,192,39
40,41,764,37,199,12
41,42,758,35,207,9
42,43,756,29,215,26
43,44,749,25,226,10
44,45,747,23,230,23
45,46,740,27,233,20
46,47,736,23,241,20
47,48,731,20,249,4
48,49,730,17,253,7
49,50,727,17,256,16
50,51,721,17,262,7
51,52,720,16,264,9
52,53,717,15,268,8
53,54,713,15,272,3
54,55,712,13,275,10
55,56,710,13,277,6
56,57,707,12,281,14
57,58,701,16,283,11
58,59,697,17,286,7
59,60,694,17,289,25
60,61,686,22,292,19
61,62,680,23,297,9
62,63,677,22,301,3
63,64,676,18,306,2
64,65,675,15,310,0
65,66,675,8,317,0
66,67,675,5,320,0
67,68,675,2,323,0
68,69,675,2,323,0
69,70,675,2,323,0
70,71,675,1,324,0
71,72,675,1,324,0
72,73,675,0,325,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
