,Step,Susceptible,Infected,Recovered,Encounters
98,99,584,11,405,0
99,100,584,10,406,2
100,101,583,6,411,0
101,102,583,4,413,0
102,103,583,4,413,0
103,104,583,2,415,0
104,105,583,1,416,0
105,106,583,1,416,0
106,107,583,0,417,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,1,0,0
10,11,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,14
1,2,990,10,0,28
2,3,981,19,0,17
3,4,970,30,0,21
4,5,959,39,2,17
5,6,948,47,5,10
6,7,944,38,18,30
7,8,933,40,27,38
8,9,924,40,36,59
9,10,915,39,46,45
10,11,907,37,56,71
11,12,896,41,63,12
12,13,894,32,74,12
13,14,888,29,83,17
14,15,884,24,92,12
15,16,881,19,100,42
16,17,874,20,106,11
17,18,870,22,108,34
18,19,861,27,112,32
19,20,853,30,117,11
20,21,848,29,123,30
21,22,841,31,128,27
22,23,836,32,132,12
23,24,832,30,138,25
24,25,823,29,148,11
25,26,820,25,155,18
26,27,813,23,164,7
27,28,810,22,168,7
28,29,804,22,174,12
29,30,798,27,175,6
30,31,794,26,180,21
31,32,788,24,188,12
32,33,783,22,195,2
33,34,781,22,197,10
34,35,778,21,201,1
35,36,777,13,210,2
36,37,775,12,213,7
37,38,768,15,217,2
38,39,767,12,221,22
39,40,757,21,222,33
40,41,750,23,227,4
41,42,749,22,229,20
42,43,744,23,233,0
43,44,744,15,241,3
44,45,742,14,244,6
45,46,740,7,253,17
46,47,731,15,254,10
47,48,729,14,257,25
48,49,722,20,258,8
49,50,718,21,261,21
50,51,714,23,263,5
51,52,711,15,274,2
52,53,709,15,276,8
53,54,702,19,279,14
54,55,698,18,284,7
55,56,696,15,289,3
56,57,693,18,289,2
57,58,692,13,295,0
58,59,692,8,300,0
59,60,692,5,303,0
60,61,692,3,305,0
61,62,692,3,305,0
62,63,692,3,305,0
63,64,692,2,306,0
64,65,692,1,307,0
65,66,692,0,308,0
0,1,999,1,0,0
1,2,999,1,0,18
2,3,987,13,0,66
3,4,971,29,0,67
4,5,954,45,1,80
5,6,943,52,5,101
6,7,929,56,15,70
7,8,915,60,25,40
8,9,905,56,39,57
9,10,894,57,49,29
10,11,889,46,65,28
11,12,879,45,76,14
12,13,876,33,91,15
13,14,869,30,101,16
14,15,863,30,107,31
15,16,854,34,112,30
16,17,848,30,122,30
17,18,843,29,128,3
18,19,840,24,136,18
19,20,833,25,142,3
20,21,832,19,149,13
21,22,829,16,155,24
22,23,822,21,157,20
23,24,817,18,165,15
24,25,810,21,169,0
25,26,810,20,170,23
26,27,802,24,174,70
27,28,791,28,181,10
28,29,787,28,185,22
29,30,783,24,193,8
30,31,778,24,198,12
31,32,771,25,204,26
32,33,765,28,207,16
33,34,760,25,215,38
34,35,753,29,218,16
35,36,749,29,222,18
36,37,744,25,231,1
37,38,743,19,238,3
38,39,742,14,244,0
39,40,742,11,247,0
40,41,742,6,252,0
41,42,742,5,253,7
42,43,737,6,257,3
43,44,736,6,258,6
44,45,731,11,258,55
45,46,721,20,259,24
46,47,715,24,261,8
47,48,713,23,264,17
48,49,708,24,268,10
49,50,705,23,272,23
50,51,696,24,280,9
51,52,691,23,286,4
52,53,688,23,289,12
53,54,685,18,297,2
54,55,683,13,304,0
55,56,683,8,309,12
56,57,677,12,311,35
57,58,667,20,313,4
58,59,665,18,317,9
59,60,662,19,319,3
60,61,661,14,325,8
61,62,657,12,331,6
62,63,653,12,335,14
63,64,647,16,337,3
64,65,644,16,340,1
65,66,643,14,343,0
66,67,643,11,346,14
67,68,637,12,351,5
68,69,634,13,353,3
69,70,632,14,354,3
70,71,630,12,358,3
71,72,627,13,360,0
72,73,627,10,363,7
73,74,623,10,367,0
74,75,623,7,370,0
75,76,623,7,370,9
76,77,617,12,371,16
77,78,609,17,374,6
78,79,606,17,377,15
79,80,603,19,378,0
80,81,603,14,383,10
81,82,598,14,388,3
82,83,598,11,391,24
83,84,590,15,395,1
84,85,589,13,398,0
85,86,589,11,400,4
86,87,587,9,404,1
87,88,587,8,405,0
88,89,587,6,407,4
89,90,583,7,410,1
90,91,583,6,411,6
91,92,580,8,412,0
92,93,580,7,413,6
93,94,576,10,414,2
94,95,576,8,416,0
95,96,576,8,416,0
96,97,576,5,419,5
97,98,573,6,421,3
98,99,572,5,423,7
99,100,567,9,424,2
100,101,567,7,426,7
101,102,564,9,427,3
102,103,562,9,429,5
103,104,559,11,430,6
104,105,556,12,432,5
105,106,553,12,435,7
106,107,550,13,437,7
107,108,546,15,439,1
108,109,545,14,441,2
109,110,545,13,442,0
110,111,545,8,447,5
111,112,542,6,452,1
112,113,541,5,454,0
113,114,541,5,454,0
114,115,541,4,455,3
115,116,540,3,457,0
116,117,540,1,459,0
117,118,540,1,459,0
118,119,540,1,459,0
119,120,540,0,460,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,16
2,3,987,13,0,18
3,4,972,28,0,17
4,5,959,41,0,63
5,6,946,53,1,102
6,7,929,62,9,69
7,8,918,58,24,72
8,9,902,64,34,61
9,10,894,58,48,24
10,11,889,50,61,43
11,12,879,46,75,30
12,13,873,37,90,15
13,14,869,35,96,36
14,15,855,37,108,40
15,16,844,43,113,50
16,17,836,41,123,49
17,18,828,45,127,47
18,19,822,37,141,18
19,20,816,33,151,0
20,21,816,20,164,9
21,22,811,19,170,2
22,23,809,16,175,2
23,24,807,12,181,6
24,25,804,13,183,0
25,26,804,10,186,0
26,27,804,6,190,0
27,28,804,3,193,3
28,29,802,3,195,0
29,30,802,2,196,5
30,31,800,4,196,0
31,32,800,3,197,9
32,33,795,8,197,7
33,34,791,12,197,16
34,35,783,18,199,15
35,36,775,26,199,11
36,37,773,24,203,6
37,38,771,21,208,16
38,39,767,18,215,7
39,40,763,15,222,6
40,41,758,16,226,8
41,42,754,19,227,17
42,43,746,22,232,26
43,44,740,23,237,36
44,45,730,31,239,45
45,46,720,33,247,9
46,47,718,32,250,15
47,48,714,28,258,3
48,49,713,20,267,9
49,50,710,17,273,6
50,51,705,16,279,0
51,52,705,10,285,4
52,53,702,11,287,12
53,54,699,11,290,6
54,55,697,10,293,9
55,56,694,11,295,1
56,57,693,10,297,25
57,58,686,16,298,8
58,59,683,14,303,4
59,60,681,13,306,3
60,61,678,14,308,4
61,62,676,12,312,4
62,63,674,11,315,4
63,64,672,10,318,4
64,65,670,9,321,10
65,66,665,11,324,2
66,67,663,12,325,0
67,68,663,11,326,4
68,69,661,10,329,4
69,70,659,7,334,0
70,71,659,6,335,5
71,72,656,8,336,6
72,73,653,9,338,0
73,74,653,8,339,2
74,75,651,9,340,0
75,76,651,6,343,0
76,77,651,5,344,0
77,78,651,4,345,0
78,79,651,2,347,0
79,80,651,2,347,0
80,81,651,2,347,0
81,82,651,0,349,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,13
4,5,988,12,0,79
5,6,974,25,1,14
6,7,966,33,1,0
7,8,966,28,6,57
8,9,945,41,14,84
9,10,928,49,23,99
10,11,913,61,26,100
11,12,896,69,35,75
12,13,888,64,48,65
13,14,876,65,59,53
14,15,864,59,77,44
15,16,858,52,90,43
16,17,850,48,102,40
17,18,844,34,122,17
18,19,839,30,131,9
19,20,836,20,144,13
20,21,832,21,147,16
21,22,826,19,155,10
22,23,820,23,157,15
23,24,814,25,161,26
24,25,805,29,166,44
25,26,797,33,170,42
26,27,788,35,177,10
27,28,786,31,183,50
28,29,779,30,191,12
29,30,776,26,198,7
30,31,773,21,206,8
31,32,768,17,215,13
32,33,763,21,216,8
33,34,758,22,220,1
34,35,757,16,227,1
35,36,756,11,233,0
36,37,756,8,236,12
37,38,751,12,237,1
38,39,750,12,238,0
39,40,750,7,243,0
40,41,750,6,244,8
41,42,746,8,246,0
42,43,746,6,248,0
43,44,746,5,249,8
44,45,739,10,251,0
45,46,739,10,251,9
46,47,733,13,254,2
47,48,731,12,257,0
48,49,731,12,257,0
49,50,731,8,261,0
50,51,731,5,264,0
51,52,731,3,266,0
52,53,731,1,268,0
53,54,731,0,269,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,14
4,5,986,13,1,103
5,6,961,38,1,82
6,7,945,54,1,123
7,8,925,70,5,194
8,9,903,87,10,99
9,10,893,81,26,49
10,11,882,72,46,136
11,12,871,58,71,33
12,13,866,47,87,70
13,14,852,46,102,19
14,15,847,38,115,5
15,16,844,36,120,24
16,17,838,30,132,52
17,18,831,30,139,30
18,19,823,26,151,4
19,20,820,22,158,8
20,21,817,20,163,18
21,22,812,18,170,19
22,23,804,21,175,14
23,24,799,20,181,27
24,25,790,27,183,19
25,26,786,26,188,3
26,27,785,19,196,22
27,28,777,23,200,2
28,29,775,18,207,33
29,30,764,28,208,26
30,31,758,28,214,26
31,32,752,30,218,22
32,33,745,30,225,13
33,34,740,29,231,8
34,35,738,24,238,12
35,36,732,22,246,8
36,37,727,20,253,0
37,38,727,16,257,6
38,39,724,13,263,5
39,40,720,12,268,2
40,41,718,12,270,0
41,42,718,11,271,0
42,43,718,7,275,0
43,44,718,4,278,0
44,45,718,2,280,0
45,46,718,1,281,0
46,47,718,0,282,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,14
1,2,987,13,0,12
2,3,979,21,0,41
3,4,964,36,0,91
4,5,943,51,6,50
5,6,931,60,9,60
6,7,921,59,20,37
7,8,913,57,30,51
8,9,903,56,41,28
9,10,893,48,59,21
10,11,888,39,73,31
11,12,876,41,83,25
12,13,869,36,95,38
13,14,862,37,101,35
14,15,854,40,106,41
15,16,848,32,120,11
16,17,845,25,130,16
17,18,837,29,134,12
18,19,832,30,138,31
19,20,825,31,144,16
20,21,822,24,154,20
21,22,818,23,159,31
22,23,810,24,166,8
23,24,806,24,170,9
24,25,798,29,173,12
25,26,794,24,182,3
26,27,792,21,187,26
27,28,782,27,191,0
28,29,782,20,198,1
29,30,781,16,203,0
30,31,781,11,208,10
31,32,775,14,211,9
32,33,770,14,216,13
33,34,764,19,217,8
34,35,759,21,220,3
35,36,758,21,221,25
36,37,749,23,228,34
37,38,743,23,234,5
38,39,738,23,239,21
39,40,731,26,243,24
40,41,723,32,245,23
41,42,718,27,255,5
42,43,716,26,258,32
43,44,711,21,268,7
44,45,710,16,274,0
45,46,710,13,277,9
46,47,704,12,284,18
47,48,697,18,285,4
48,49,695,18,287,14
49,50,690,21,289,6
50,51,685,22,293,11
51,52,682,19,299,7
52,53,679,17,304,4
53,54,677,14,309,3
54,55,676,11,313,8
55,56,671,13,316,6
56,57,669,11,320,5
57,58,665,14,321,19
