,Step,Susceptible,Infected,Recovered,Encounters
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,30
2,3,972,28,0,112
3,4,950,50,0,319
4,5,924,76,0,198
5,6,909,80,11,117
6,7,902,70,28,165
7,8,890,67,43,175
8,9,878,58,64,176
9,10,867,56,77,136
10,11,854,59,87,143
11,12,843,54,103,175
12,13,827,57,116,138
13,14,816,56,128,82
14,15,809,49,142,69
15,16,802,43,155,79
16,17,796,37,167,66
17,18,787,37,176,59
18,19,782,30,188,47
19,20,775,30,195,16
20,21,772,28,200,4
21,22,771,20,209,42
22,23,764,24,212,28
23,24,757,26,217,18
24,25,754,22,224,7
25,26,752,20,228,12
26,27,747,20,233,11
27,28,741,22,237,44
28,29,733,23,244,18
29,30,727,27,246,16
30,31,723,25,252,18
31,32,720,21,259,13
32,33,717,18,265,5
33,34,715,15,270,9
34,35,711,17,272,14
35,36,706,15,279,17
36,37,701,18,281,12
37,38,698,16,286,14
38,39,693,21,286,12
39,40,689,21,290,20
40,41,685,20,295,9
41,42,681,17,302,10
42,43,679,15,306,10
43,44,674,14,312,12
44,45,670,14,316,13
45,46,666,15,319,29
46,47,659,17,324,18
47,48,652,22,326,13
48,49,648,24,328,5
49,50,645,20,335,17
50,51,640,23,337,16
51,52,636,22,342,16
52,53,632,21,347,10
53,54,629,20,351,18
54,55,625,18,357,7
55,56,623,16,361,6
56,57,621,13,366,24
57,58,616,13,371,12
58,59,613,11,376,10
59,60,610,13,377,6
60,61,608,13,379,2
61,62,607,10,383,21
62,63,599,17,384,9
63,64,595,15,390,12
64,65,591,18,391,6
65,66,589,17,394,7
66,67,586,19,395,24
67,68,580,20,400,10
68,69,575,19,406,2
69,70,574,18,408,5
70,71,573,14,413,10
71,72,568,13,419,6
72,73,566,9,425,0
73,74,566,7,427,2
74,75,564,6,430,3
75,76,562,7,431,3
76,77,560,6,434,5
77,78,557,7,436,19
78,79,550,14,436,15
79,80,547,14,439,19
80,81,543,16,441,5
81,82,541,12,447,19
82,83,536,16,448,18
83,84,532,15,453,4
84,85,530,15,455,16
85,86,525,18,457,2
86,87,524,15,461,12
87,88,518,18,464,29
88,89,511,19,470,20
89,90,508,20,472,10
90,91,504,22,474,18
91,92,501,18,481,4
92,93,500,15,485,2
93,94,499,14,487,4
94,95,497,8,495,11
95,96,494,7,499,14
96,97,487,12,501,10
97,98,484,15,501,12
98,99,478,20,502,0
99,100,478,16,506,2
100,101,477,13,510,0
101,102,477,7,516,16
102,103,471,12,517,10
103,104,467,12,521,1
104,105,466,12,522,2
105,106,464,11,525,6
106,107,461,9,530,0
107,108,461,6,533,2
108,109,459,6,535,2
109,110,458,6,536,9
110,111,455,8,537,0
111,112,455,7,538,2
112,113,454,7,539,4
113,114,451,8,541,5
114,115,448,10,542,12
115,116,444,12,544,6
116,117,441,13,546,9
117,118,438,14,548,20
118,119,435,14,551,4
119,120,434,14,552,6
120,121,432,13,555,3
121,122,430,14,556,4
122,123,426,12,562,2
123,124,424,12,564,4
124,125,423,12,565,0
125,126,423,10,567,5
126,127,420,9,571,12
127,128,416,11,573,0
128,129,416,8,576,1
129,130,415,8,577,4
130,131,413,8,579,0
131,132,413,6,581,0
132,133,413,5,582,0
133,134,413,2,585,4
134,135,410,3,587,6
135,136,405,8,587,4
136,137,401,12,587,5
137,138,399,14,587,0
138,139,399,13,588,7
139,140,396,10,594,6
140,141,393,8,599,6
141,142,391,9,600,5
142,143,388,12,600,10
143,144,386,10,604,3
144,145,385,10,605,6
145,146,383,10,607,20
146,147,379,10,611,3
147,148,377,10,613,0
148,149,377,8,615,0
149,150,377,3,620,1
150,151,376,3,621,1
151,152,375,3,622,4
152,153,373,5,622,0
153,154,373,5,622,0
154,155,373,5,622,8
155,156,370,7,623,1
156,157,369,5,626,1
157,158,369,4,627,2
158,159,367,4,629,0
159,160,367,3,630,3
160,161,364,5,631,2
161,162,362,6,632,1
162,163,361,7,632,2
163,164,360,8,632,3
164,165,359,7,634,10
165,166,355,11,634,6
166,167,352,11,637,8
167,168,350,12,638,16
168,169,345,14,641,0
169,170,345,12,643,6
170,171,343,13,644,4
171,172,341,13,646,3
172,173,340,6,654,0
173,174,340,5,655,0
174,175,340,4,656,3
175,176,337,7,656,1
176,177,336,6,658,3
177,178,335,7,658,0
178,179,335,4,661,4
179,180,333,4,663,6
180,181,330,6,664,2
181,182,328,7,665,0
182,183,328,6,666,0
183,184,328,4,668,6
184,185,323,9,668,0
185,186,323,6,671,0
186,187,323,5,672,3
187,188,321,6,673,5
188,189,319,7,674,0
189,190,319,6,675,2
190,191,318,6,676,0
191,192,318,4,678,3
192,193,317,2,681,0
193,194,317,1,682,0
194,195,317,1,682,0
195,196,317,0,683,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,1,0,0
10,11,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,32
3,4,967,33,0,263
4,5,933,66,1,275
5,6,913,86,1,359
6,7,897,95,8,75
7,8,892,79,29,162
8,9,880,68,52,175
9,10,864,64,72,49
10,11,855,56,89,80
11,12,844,57,99,126
12,13,830,56,114,144
13,14,816,58,126,119
14,15,806,58,136,50
15,16,800,50,150,63
16,17,791,39,170,57
17,18,782,40,178,34
18,19,774,37,189,94
19,20,765,35,200,22
20,21,760,36,204,8
21,22,756,28,216,36
22,23,748,31,221,35
23,24,743,25,232,34
24,25,739,22,239,46
25,26,732,23,245,12
26,27,730,19,251,12
27,28,727,20,253,4
28,29,724,16,260,33
29,30,715,22,263,12
30,31,713,22,265,32
31,32,707,21,272,16
32,33,705,16,279,5
33,34,703,14,283,3
34,35,702,9,289,1
35,36,702,5,293,9
36,37,697,8,295,8
37,38,692,12,296,23
38,39,687,16,297,11
39,40,683,18,299,49
40,41,676,23,301,20
41,42,672,21,307,4
42,43,671,19,310,7
43,44,667,18,315,15
44,45,664,17,319,29
45,46,657,17,326,30
46,47,650,22,328,13
47,48,648,21,331,0
48,49,648,15,337,14
49,50,644,14,342,35
50,51,636,18,346,17
51,52,629,23,348,30
52,53,621,27,352,26
53,54,616,29,355,7
54,55,615,27,358,2
55,56,613,18,369,13
56,57,608,15,377,9
57,58,604,15,381,10
58,59,600,17,383,8
59,60,595,19,386,4
60,61,593,14,393,8
61,62,589,17,394,28
62,63,585,18,397,6
63,64,583,15,402,8
64,65,580,14,406,2
65,66,578,12,410,11
66,67,574,14,412,12
67,68,570,16,414,16
68,69,567,14,419,6
69,70,565,13,422,16
70,71,561,14,425,16
71,72,558,15,427,5
72,73,553,16,431,7
73,74,551,16,433,19
74,75,546,18,436,3
75,76,545,13,442,0
76,77,545,10,445,4
77,78,541,11,448,0
78,79,541,7,452,0
79,80,541,6,453,1
80,81,540,7,453,0
81,82,540,4,456,0
82,83,540,2,458,2
83,84,538,2,460,3
84,85,535,5,460,3
85,86,532,8,460,3
86,87,530,9,461,17
87,88,525,13,462,14
88,89,520,14,466,23
89,90,515,18,467,6
90,91,513,16,471,27
91,92,508,17,475,14
92,93,506,16,478,20
93,94,501,16,483,0
94,95,501,14,485,9
95,96,498,13,489,2
96,97,496,9,495,6
97,98,493,9,498,2
98,99,491,10,499,0
99,100,491,9,500,6
100,101,488,7,505,11
101,102,485,7,508,18
102,103,479,12,509,2
103,104,478,11,511,3
104,105,476,12,512,3
105,106,473,10,517,2
106,107,472,7,521,2
107,108,470,8,522,3
108,109,467,9,524,8
109,110,459,14,527,10
110,111,457,15,528,15
111,112,454,16,530,14
112,113,450,18,532,12
113,114,446,19,535,8
114,115,443,17,540,5
115,116,441,14,545,10
116,117,438,13,549,6
117,118,436,11,553,9
118,119,433,11,556,4
119,120,431,13,556,4
120,121,430,10,560,3
121,122,429,11,560,6
122,123,427,6,567,0
123,124,427,5,568,4
124,125,425,6,569,0
125,126,425,4,571,0
126,127,425,3,572,1
127,128,424,3,573,3
128,129,421,5,574,2
129,130,419,7,574,2
130,131,418,8,574,2
131,132,417,9,574,0
132,133,417,5,578,1
133,134,416,5,579,4
134,135,414,3,583,0
135,136,414,3,583,1
136,137,413,4,583,0
137,138,413,3,584,0
138,139,413,3,584,0
139,140,413,2,585,0
140,141,413,2,585,0
141,142,413,2,585,0
142,143,413,1,586,0
143,144,413,1,586,0
144,145,413,0,587,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,43
3,4,962,38,0,234
4,5,939,60,1,300
5,6,915,84,1,327
6,7,894,92,14,137
7,8,885,87,28,233
8,9,868,83,49,109
9,10,861,66,73,91
10,11,853,59,88,132
11,12,836,57,107,85
12,13,829,51,120,84
13,14,820,50,130,69
14,15,813,45,142,66
15,16,804,39,157,88
16,17,793,40,167,71
17,18,786,36,178,51
18,19,779,39,182,76
19,20,771,39,190,12
20,21,769,32,199,104
21,22,759,36,205,62
22,23,749,38,213,81
23,24,740,37,223,16
24,25,738,35,227,21
25,26,734,28,238,30
26,27,729,25,246,70
27,28,717,30,253,43
28,29,710,32,258,34
29,30,704,33,263,72
30,31,695,34,271,9
31,32,693,28,279,6
32,33,691,25,284,2
33,34,690,18,292,0
34,35,690,10,300,2
35,36,688,10,302,9
36,37,680,13,307,11
37,38,674,17,309,21
38,39,669,20,311,27
39,40,663,23,314,28
40,41,657,23,320,19
41,42,651,27,322,43
42,43,646,28,326,70
43,44,638,28,334,37
44,45,634,28,338,22
45,46,632,22,346,36
46,47,627,23,350,7
47,48,626,16,358,13
48,49,621,15,364,12
49,50,617,16,367,4
50,51,615,16,369,37
51,52,606,22,372,38
52,53,597,26,377,17
53,54,594,26,380,15
54,55,592,24,384,16
55,56,589,22,389,18
56,57,585,19,396,26
57,58,580,18,402,14
58,59,578,17,405,9
59,60,576,15,409,5
60,61,573,15,412,3
61,62,571,12,417,0
62,63,571,9,420,36
63,64,562,15,423,10
64,65,560,16,424,11
65,66,557,16,427,21
66,67,552,16,432,29
67,68,548,16,436,26
68,69,543,21,436,0
69,70,543,17,440,11
70,71,539,14,447,4
71,72,538,11,451,1
72,73,538,8,454,4
73,74,534,8,458,1
74,75,534,6,460,5
75,76,531,9,460,0
76,77,531,8,461,0
77,78,531,6,463,0
78,79,531,4,465,0
79,80,531,2,467,0
80,81,531,0,469,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,34
3,4,968,31,1,275
4,5,941,58,1,277
5,6,920,79,1,416
6,7,898,95,7,345
7,8,879,93,28,250
8,9,868,80,52,202
9,10,857,68,75,49
10,11,853,54,93,126
11,12,841,55,104,73
12,13,829,46,125,154
13,14,820,45,135,138
14,15,812,42,146,83
15,16,803,39,158,39
16,17,800,31,169,14
17,18,797,26,177,25
18,19,793,24,183,40
19,20,787,28,185,51
20,21,777,31,192,76
21,22,765,36,199,66
22,23,757,39,204,28
23,24,751,39,210,45
24,25,746,34,220,34
25,26,742,28,230,29
26,27,733,27,240,27
27,28,727,27,246,31
28,29,722,29,249,53
29,30,716,26,258,38
30,31,709,28,263,40
31,32,705,26,269,41
32,33,698,26,276,63
33,34,691,26,283,24
34,35,687,26,287,6
35,36,684,28,288,12
36,37,680,27,293,9
37,38,677,20,303,7
38,39,674,19,307,3
39,40,673,17,310,0
40,41,673,8,319,7
41,42,668,10,322,23
42,43,662,11,327,29
43,44,657,16,327,27
44,45,652,19,329,16
45,46,647,24,329,21
46,47,643,23,334,17
47,48,640,19,341,11
48,49,635,19,346,12
49,50,631,18,351,5
50,51,628,18,354,7
51,52,626,12,362,6
52,53,620,15,365,38
53,54,612,20,368,8
54,55,611,17,372,9
55,56,608,17,375,14
56,57,606,12,382,6
57,58,603,13,384,5
58,59,598,13,389,14
59,60,593,18,389,23
60,61,587,23,390,26
61,62,583,23,394,18
62,63,577,22,401,26
63,64,571,24,405,10
64,65,567,24,409,6
65,66,565,20,415,4
66,67,563,20,417,16
67,68,559,18,423,15
68,69,554,18,428,16
69,70,551,16,433,3
70,71,550,15,435,9
71,72,547,12,441,14
72,73,543,13,444,14
73,74,539,13,448,4
74,75,537,13,450,11
75,76,534,12,454,4
76,77,532,10,458,2
77,78,531,10,459,2
78,79,529,12,459,0
79,80,529,10,461,6
80,81,526,12,462,10
81,82,523,11,466,3
82,83,521,12,467,19
83,84,514,15,471,4
84,85,512,16,472,3
85,86,511,15,474,7
86,87,507,13,480,36
87,88,500,17,483,2
88,89,499,16,485,3
89,90,498,14,488,15
90,91,495,14,491,4
91,92,494,8,498,4
92,93,490,11,499,4
93,94,488,10,502,5
94,95,486,10,504,6
95,96,482,13,505,19
96,97,474,19,507,4
97,98,473,17,510,10
98,99,466,20,514,2
99,100,464,18,518,2
100,101,463,16,521,0
101,102,463,11,526,2
102,103,461,9,530,10
103,104,456,8,536,3
104,105,455,8,537,0
105,106,455,8,537,2
106,107,453,8,539,2
107,108,452,6,542,0
108,109,452,5,543,0
109,110,452,3,545,0
110,111,452,3,545,1
111,112,451,3,546,4
112,113,447,6,547,9
113,114,444,8,548,0
114,115,444,8,548,6
115,116,441,8,551,2
116,117,440,7,553,2
117,118,439,6,555,0
118,119,439,4,557,0
119,120,439,3,558,3
120,121,436,5,559,0
121,122,436,3,561,0
122,123,436,3,561,0
123,124,436,3,561,0
124,125,436,0,564,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,32
4,5,970,30,0,202
5,6,947,53,0,286
6,7,923,76,1,329
7,8,904,87,9,216
8,9,887,91,22,238
9,10,868,89,43,85
10,11,862,79,59,118
11,12,852,63,85,96
12,13,846,49,105,150
13,14,834,48,118,102
14,15,822,51,127,84
15,16,814,48,138,70
16,17,806,41,153,37
17,18,799,36,165,27
18,19,792,36,172,39
19,20,785,33,182,32
20,21,778,32,190,20
21,22,774,28,198,48
22,23,764,36,200,85
23,24,754,37,209,41
24,25,748,37,215,84
25,26,738,41,221,40
26,27,733,35,232,43
27,28,728,24,248,43
28,29,721,28,251,47
29,30,716,28,256,46
30,31,710,28,262,14
31,32,706,23,271,9
32,33,703,21,276,29
33,34,696,23,281,44
34,35,688,27,285,30
35,36,683,27,290,7
36,37,678,29,293,26
37,38,674,27,299,36
38,39,668,26,306,24
39,40,663,26,311,26
40,41,660,21,319,12
41,42,656,20,324,1
42,43,655,13,332,3
43,44,653,11,336,5
44,45,648,13,339,11
45,46,644,14,342,8
46,47,642,12,346,18
47,48,636,16,348,18
48,49,630,21,349,23
49,50,625,22,353,51
50,51,618,25,357,14
51,52,614,27,359,18
52,53,610,24,366,13
53,54,607,18,375,8
54,55,604,15,381,31
55,56,599,17,384,1
56,57,598,14,388,3
57,58,595,14,391,18
58,59,587,19,394,26
59,60,583,20,397,11
60,61,579,22,399,1
61,62,578,17,405,12
62,63,575,15,410,8
63,64,573,12,415,4
64,65,570,12,418,7
65,66,567,13,420,3
66,67,566,11,423,1
67,68,565,10,425,2
68,69,564,8,428,11
69,70,559,10,431,11
70,71,556,11,433,3
71,72,554,10,436,4
72,73,552,11,437,4
73,74,550,11,439,4
74,75,547,12,441,0
75,76,547,8,445,10
76,77,539,14,447,49
77,78,530,20,450,9
78,79,527,22,451,12
79,80,522,23,455,10
80,81,517,23,460,4
81,82,513,21,466,2
82,83,512,16,472,5
83,84,510,15,475,21
84,85,507,12,481,38
85,86,499,17,484,15
86,87,497,14,489,2
87,88,496,12,492,0
88,89,496,12,492,2
89,90,495,8,497,0
90,91,495,5,500,0
91,92,495,3,502,1
92,93,494,3,503,5
93,94,489,6,505,11
94,95,485,10,505,2
95,96,484,10,506,10
96,97,482,10,508,7
97,98,480,10,510,7
98,99,477,9,514,11
99,100,470,16,514,2
100,101,469,14,517,2
101,102,468,13,519,2
102,103,467,10,523,0
103,104,467,7,526,0
104,105,467,5,528,6
105,106,464,4,532,9
106,107,461,7,532,17
107,108,456,11,533,12
108,109,454,13,533,8
109,110,451,13,536,2
110,111,450,13,537,2
111,112,448,12,540,0
112,113,448,6,546,0
113,114,448,4,548,0
114,115,448,3,549,4
115,116,445,4,551,5
116,117,442,6,552,2
117,118,440,8,552,2
118,119,438,9,553,10
119,120,433,12,555,13
120,121,429,14,557,8
121,122,427,13,560,11
122,123,423,14,563,16
123,124,420,15,565,1
124,125,419,10,571,4
125,126,418,8,574,1
126,127,417,8,575,6
127,128,415,8,577,0
128,129,415,7,578,3
129,130,412,9,579,6
130,131,409,12,579,0
131,132,409,9,582,1
132,133,408,6,586,8
133,134,404,9,587,6
134,135,402,8,590,0
135,136,402,8,590,6
136,137,399,8,593,6
137,138,397,6,597,4
138,139,395,8,597,2
139,140,394,7,599,6
140,141,392,7,601,0
141,142,392,3,605,0
142,143,392,2,606,0
143,144,392,2,606,4
144,145,389,5,606,1
145,146,388,6,606,6
146,147,385,7,608,3
147,148,384,5,611,4
148,149,382,7,611,0
149,150,382,7,611,9
150,151,379,7,614,3
151,152,378,7,615,7
152,153,375,9,616,3
153,154,372,11,617,5
154,155,371,9,620,2
155,156,370,8,622,5
156,157,365,12,623,20
157,158,361,16,623,10
158,159,358,17,625,3
159,160,357,16,627,4
160,161,356,11,633,8
161,162,354,12,634,0
162,163,354,10,636,4
163,164,352,9,639,4
164,165,350,5,645,4
165,166,348,7,645,2
166,167,346,7,647,0
167,168,346,7,647,3
168,169,343,8,649,12
169,170,339,11,650,4
170,171,337,12,651,2
