,Step,Susceptible,Infected,Recovered,Encounters
94,95,483,11,506,40
95,96,477,17,506,16
96,97,474,18,508,23
97,98,470,18,512,31
98,99,465,18,517,12
99,100,462,16,522,18
100,101,458,18,524,9
101,102,455,18,527,18
102,103,452,18,530,18
103,104,449,17,534,27
104,105,446,14,540,14
105,106,444,14,542,7
106,107,442,12,546,0
107,108,442,10,548,8
108,109,439,9,552,1
109,110,438,7,555,2
110,111,437,5,558,2
111,112,435,7,558,9
112,113,430,10,560,15
113,114,428,10,562,15
114,115,425,11,564,5
115,116,424,9,567,5
116,117,421,10,569,11
117,118,418,9,573,4
118,119,416,11,573,8
119,120,413,12,575,1
120,121,413,10,577,3
121,122,412,8,580,10
122,123,410,7,583,7
123,124,407,9,584,0
124,125,407,8,585,0
125,126,407,5,588,3
126,127,405,5,590,10
127,128,403,5,592,5
128,129,400,8,592,12
129,130,396,11,593,13
130,131,394,11,595,4
131,132,393,12,595,10
132,133,391,9,600,0
133,134,391,6,603,10
134,135,386,9,605,0
135,136,386,6,608,3
136,137,385,7,608,7
137,138,383,9,608,0
138,139,383,5,612,2
139,140,383,3,614,2
140,141,382,4,614,0
141,142,382,3,615,4
142,143,380,4,616,10
143,144,377,7,616,2
144,145,376,7,617,7
145,146,373,8,619,1
146,147,373,6,621,2
147,148,371,6,623,6
148,149,369,7,624,6
149,150,367,8,625,5
150,151,366,7,627,2
151,152,365,6,629,5
152,153,363,7,630,5
153,154,360,8,632,15
154,155,354,12,634,7
155,156,353,12,635,3
156,157,352,13,635,14
157,158,350,11,639,0
158,159,350,8,642,0
159,160,350,5,645,0
160,161,350,3,647,0
161,162,350,1,649,0
162,163,350,0,650,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,43
1,2,974,26,0,860
2,3,909,91,0,1423
3,4,876,124,0,1224
4,5,849,143,8,970
5,6,831,137,32,507
6,7,820,117,63,352
7,8,809,90,101,344
8,9,797,71,132,125
9,10,790,59,151,64
10,11,784,48,168,153
11,12,775,45,180,224
12,13,760,45,195,170
13,14,750,47,203,73
14,15,746,42,212,70
15,16,741,38,221,51
16,17,736,36,228,67
17,18,728,32,240,150
18,19,717,34,249,28
19,20,713,33,254,120
20,21,702,37,261,128
21,22,692,38,270,104
22,23,686,37,277,112
23,24,680,35,285,56
24,25,676,28,296,84
25,26,669,25,306,74
26,27,662,28,310,40
27,28,658,24,318,19
28,29,655,21,324,33
29,30,649,21,330,4
30,31,648,16,336,14
31,32,646,14,340,15
32,33,643,13,344,26
33,34,638,16,346,42
34,35,632,19,349,44
35,36,626,21,353,57
36,37,617,25,358,47
37,38,610,28,362,48
38,39,603,32,365,25
39,40,599,27,374,51
40,41,593,24,383,48
41,42,588,22,390,8
42,43,586,19,395,16
43,44,582,17,401,11
44,45,580,13,407,15
45,46,578,13,409,39
46,47,571,17,412,13
47,48,569,17,414,49
48,49,561,21,418,9
49,50,560,15,425,29
50,51,556,18,426,23
51,52,552,16,432,24
52,53,549,18,433,20
53,54,546,14,440,18
54,55,543,14,443,41
55,56,536,16,448,23
56,57,534,16,450,7
57,58,533,16,451,34
58,59,528,17,455,36
59,60,524,19,457,12
60,61,522,14,464,18
61,62,519,16,465,29
62,63,515,16,469,11
63,64,513,11,476,8
64,65,510,13,477,9
65,66,507,13,480,12
66,67,504,13,483,17
67,68,501,12,487,11
68,69,499,12,489,27
69,70,495,13,492,8
70,71,494,11,495,6
71,72,493,9,498,5
72,73,492,8,500,2
73,74,492,5,503,18
74,75,486,10,504,9
75,76,483,11,506,14
76,77,481,11,508,12
77,78,478,12,510,13
78,79,475,13,512,11
79,80,472,12,516,10
80,81,469,13,518,24
81,82,465,13,522,16
82,83,463,13,524,11
83,84,461,13,526,0
84,85,461,8,531,6
85,86,459,8,533,0
86,87,459,5,536,5
87,88,457,7,536,3
88,89,456,6,538,9
89,90,452,8,540,6
90,91,451,8,541,6
91,92,449,8,543,13
92,93,445,12,543,4
93,94,444,9,547,1
94,95,443,8,549,7
95,96,441,7,552,3
96,97,440,6,554,7
97,98,437,9,554,0
98,99,437,7,556,2
99,100,436,7,557,2
100,101,435,6,559,1
101,102,435,4,561,2
102,103,433,4,563,4
103,104,430,6,564,8
104,105,428,7,565,0
105,106,428,7,565,3
106,107,427,5,568,0
107,108,427,4,569,3
108,109,426,4,570,7
109,110,422,6,572,11
110,111,418,9,573,12
111,112,414,13,573,8
112,113,411,14,575,10
113,114,407,18,575,11
114,115,406,14,580,10
115,116,404,14,582,15
116,117,400,14,586,11
117,118,396,17,587,4
118,119,394,13,593,0
119,120,394,11,595,1
120,121,393,9,598,4
121,122,391,10,599,3
122,123,390,7,603,6
123,124,387,9,604,0
124,125,387,7,606,8
125,126,385,7,608,0
126,127,385,5,610,8
127,128,383,4,613,11
128,129,379,8,613,4
129,130,378,8,614,10
130,131,375,9,616,5
131,132,374,9,617,0
132,133,374,7,619,0
133,134,374,5,621,5
134,135,371,3,626,6
135,136,368,6,626,3
136,137,367,7,626,0
137,138,367,6,627,8
138,139,365,6,629,6
139,140,363,7,630,8
140,141,361,7,632,6
141,142,359,8,633,1
142,143,359,7,634,4
143,144,358,6,636,4
144,145,355,8,637,3
145,146,354,7,639,4
146,147,353,6,641,4
147,148,351,7,642,0
148,149,351,5,644,9
149,150,348,7,645,4
150,151,347,7,646,9
151,152,345,7,648,0
152,153,345,6,649,9
153,154,342,8,650,1
154,155,342,5,653,3
155,156,339,7,654,11
156,157,336,8,656,2
157,158,335,8,657,3
158,159,334,8,658,2
159,160,333,7,660,0
160,161,333,4,663,0
161,162,333,4,663,1
162,163,333,3,664,0
163,164,333,1,666,0
164,165,333,1,666,0
165,166,333,0,667,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,33
3,4,977,23,0,683
4,5,923,76,1,959
5,6,893,106,1,783
6,7,875,118,7,391
7,8,865,104,31,372
8,9,851,91,58,217
9,10,841,78,81,286
10,11,829,59,112,194
11,12,820,52,128,194
12,13,811,48,141,186
13,14,801,44,155,78
14,15,796,37,167,80
15,16,791,31,178,133
16,17,782,33,185,65
17,18,776,30,194,58
18,19,771,29,200,50
19,20,763,29,208,11
20,21,761,24,215,40
21,22,755,21,224,28
22,23,751,22,227,40
23,24,745,23,232,50
24,25,738,24,238,19
25,26,735,21,244,74
26,27,725,27,248,24
27,28,722,25,253,36
28,29,717,24,259,41
29,30,711,23,266,38
30,31,707,23,270,71
31,32,700,24,276,49
32,33,695,24,281,19
33,34,691,26,283,122
34,35,681,27,292,51
35,36,676,28,296,50
36,37,672,25,303,32
37,38,665,26,309,67
38,39,655,27,318,47
39,40,652,25,323,23
40,41,648,25,327,43
41,42,644,18,338,11
42,43,642,15,343,4
43,44,639,13,348,5
44,45,638,12,350,17
45,46,635,12,353,23
46,47,631,13,356,33
47,48,626,15,359,7
48,49,625,12,363,17
49,50,620,13,367,19
50,51,615,15,370,26
51,52,609,18,373,38
52,53,605,19,376,29
53,54,601,19,380,17
54,55,599,18,383,37
55,56,595,15,390,0
56,57,595,9,396,4
57,58,594,6,400,4
58,59,592,6,402,6
59,60,590,6,404,22
60,61,583,12,405,17
61,62,580,14,406,10
62,63,577,15,408,35
63,64,572,18,410,31
64,65,568,18,414,26
65,66,564,21,415,15
66,67,562,19,419,31
67,68,556,20,424,9
68,69,555,18,427,13
69,70,552,17,431,30
70,71,547,18,435,7
71,72,546,14,440,24
72,73,543,14,443,47
73,74,537,16,447,24
74,75,534,16,450,22
75,76,531,15,454,25
76,77,528,17,455,25
77,78,523,18,459,12
78,79,521,17,462,56
79,80,512,21,467,47
80,81,507,23,470,16
81,82,505,19,476,19
82,83,503,18,479,17
83,84,501,15,484,12
84,85,499,12,489,9
85,86,496,11,493,19
86,87,492,13,495,14
87,88,490,12,498,17
88,89,485,13,502,39
89,90,479,16,505,50
90,91,474,17,509,50
91,92,468,19,513,44
92,93,464,22,514,0
93,94,464,16,520,8
94,95,463,12,525,0
95,96,463,8,529,8
96,97,461,7,532,4
97,98,460,4,536,6
98,99,458,5,537,0
99,100,458,4,538,1
100,101,458,4,538,6
101,102,455,6,539,4
102,103,454,5,541,0
103,104,454,4,542,1
104,105,453,3,544,4
105,106,451,4,545,5
106,107,449,5,546,4
107,108,448,6,546,9
108,109,446,6,548,3
109,110,445,7,548,12
110,111,442,9,549,3
111,112,441,8,551,4
112,113,439,9,552,6
113,114,437,8,555,8
114,115,435,7,558,8
115,116,433,9,558,2
116,117,433,6,561,8
117,118,429,9,562,10
118,119,425,10,565,18
119,120,421,12,567,9
120,121,418,15,567,21
121,122,415,18,567,14
122,123,412,14,574,0
123,124,412,12,576,7
124,125,410,10,580,6
125,126,409,7,584,6
126,127,407,6,587,6
127,128,404,8,588,3
128,129,403,9,588,1
129,130,403,7,590,4
130,131,402,7,591,3
131,132,401,7,592,12
132,133,398,7,595,9
133,134,396,6,598,2
134,135,395,7,598,8
135,136,392,8,600,8
136,137,390,9,601,0
137,138,390,9,601,0
138,139,390,6,604,0
139,140,390,1,609,0
140,141,390,0,610,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,69
4,5,958,42,0,1023
5,6,899,100,1,873
6,7,877,122,1,967
7,8,855,132,13,808
8,9,836,118,46,653
9,10,820,108,72,415
10,11,810,83,107,352
11,12,798,67,135,156
12,13,792,51,157,101
13,14,785,48,167,174
14,15,775,47,178,107
15,16,769,44,187,81
16,17,760,36,204,95
17,18,753,34,213,64
18,19,746,35,219,78
19,20,739,32,229,94
20,21,733,34,233,116
21,22,723,33,244,59
22,23,716,35,249,143
23,24,707,33,260,49
24,25,701,32,267,68
25,26,692,34,274,47
26,27,686,30,284,69
27,28,681,28,291,32
28,29,676,29,295,24
29,30,671,25,304,22
30,31,666,25,309,48
31,32,659,25,316,33
32,33,654,25,321,45
33,34,649,22,329,42
34,35,644,25,331,46
35,36,639,26,335,59
36,37,632,27,341,0
37,38,632,22,346,21
38,39,627,24,349,54
39,40,618,24,358,22
40,41,614,23,363,33
41,42,610,25,365,59
42,43,604,26,370,67
43,44,599,23,378,43
44,45,594,20,386,13
45,46,589,19,392,25
46,47,586,19,395,0
47,48,586,13,401,6
48,49,585,9,406,8
49,50,583,9,408,10
50,51,581,7,412,9
51,52,578,7,415,0
52,53,578,7,415,6
53,54,575,9,416,21
54,55,569,14,417,9
55,56,567,15,418,14
56,57,563,14,423,15
57,58,559,16,425,12
58,59,555,20,425,9
59,60,553,18,429,6
60,61,551,17,432,7
61,62,549,16,435,48
62,63,542,18,440,1
63,64,541,16,443,2
64,65,540,13,447,3
65,66,539,6,455,0
66,67,539,4,457,15
67,68,533,9,458,16
68,69,527,14,459,35
69,70,521,19,460,32
70,71,517,20,463,15
71,72,514,16,470,11
72,73,512,15,473,3
73,74,511,10,479,4
74,75,509,10,481,18
75,76,505,13,482,8
76,77,502,11,487,14
77,78,498,12,490,0
78,79,498,10,492,11
79,80,495,12,493,11
80,81,492,9,499,6
81,82,490,10,500,12
82,83,488,11,501,6
83,84,486,9,505,6
84,85,485,8,507,6
85,86,482,9,509,7
86,87,480,9,511,10
87,88,476,11,513,17
88,89,473,11,516,7
89,90,472,10,518,12
90,91,469,10,521,9
91,92,467,10,523,3
92,93,465,9,526,4
93,94,464,8,528,7
94,95,461,9,530,8
95,96,459,9,532,19
96,97,455,11,534,10
97,98,453,11,536,24
98,99,448,15,537,44
99,100,443,17,540,6
100,101,442,15,543,10
101,102,440,15,545,9
102,103,437,13,550,3
103,104,436,7,557,6
104,105,433,10,557,6
105,106,431,9,560,8
106,107,430,7,563,4
107,108,429,6,565,0
108,109,429,4,567,6
109,110,426,7,567,7
110,111,422,9,569,0
111,112,422,7,571,1
112,113,421,5,574,3
113,114,419,6,575,5
114,115,418,6,576,3
115,116,417,5,578,6
116,117,415,6,579,1
117,118,414,6,580,2
118,119,413,6,581,10
119,120,409,8,583,8
120,121,406,9,585,9
121,122,404,11,585,2
122,123,403,9,588,6
123,124,402,9,589,3
124,125,401,6,593,4
125,126,400,6,594,3
126,127,397,7,596,1
127,128,396,6,598,7
128,129,393,9,598,6
129,130,392,8,600,0
130,131,392,6,602,0
131,132,392,5,603,0
132,133,392,3,605,2
133,134,391,3,606,2
134,135,391,2,607,0
135,136,391,1,608,0
136,137,391,1,608,3
137,138,390,2,608,4
138,139,388,4,608,9
139,140,385,6,609,1
140,141,384,7,609,1
141,142,384,7,609,11
142,143,382,5,613,3
143,144,381,5,614,1
144,145,381,5,614,2
145,146,380,4,616,0
146,147,380,3,617,5
147,148,378,5,617,6
148,149,375,7,618,2
149,150,374,7,619,3
150,151,373,8,619,6
151,152,371,8,621,6
152,153,369,7,624,8
153,154,366,9,625,6
154,155,365,9,626,15
155,156,362,11,627,4
156,157,361,10,629,2
157,158,360,7,633,22
158,159,354,11,635,16
159,160,351,12,637,0
160,161,351,12,637,7
161,162,350,9,641,6
162,163,348,8,644,0
163,164,348,5,647,6
164,165,346,5,649,6
165,166,345,4,651,2
166,167,344,5,651,8
167,168,342,6,652,9
168,169,339,9,652,12
169,170,337,9,654,17
170,171,333,12,655,19
171,172,329,16,655,9
172,173,327,14,659,3
173,174,326,13,661,4
174,175,324,13,663,2
175,176,323,10,667,7
176,177,322,8,670,5
177,178,320,8,672,4
178,179,319,7,674,8
179,180,317,6,677,10
180,181,315,8,677,15
181,182,312,9,679,0
182,183,312,8,680,6
183,184,310,8,682,0
184,185,310,6,684,4
185,186,309,4,687,8
186,187,305,7,688,4
187,188,304,6,690,2
188,189,302,8,690,2
189,190,301,6,693,4
190,191,300,5,695,0
191,192,300,4,696,0
192,193,300,3,697,2
193,194,299,2,699,5
194,195,296,4,700,1
195,196,295,5,700,2
196,197,294,6,700,2
197,198,293,6,701,6
198,199,291,7,702,2
199,200,290,5,705,0
200,201,290,4,706,1
201,202,290,3,707,1
202,203,289,3,708,1
203,204,288,4,708,1
204,205,288,3,709,1
205,206,287,2,711,1
206,207,286,2,712,2
207,208,285,3,712,6
208,209,283,5,712,0
209,210,283,3,714,6
210,211,280,6,714,2
211,212,279,6,715,4
212,213,279,6,715,1
213,214,278,6,716,1
214,215,277,5,718,0
215,216,277,3,720,0
216,217,277,2,721,0
217,218,277,1,722,0
218,219,277,1,722,0
219,220,277,0,723,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,77
1,2,952,48,0,1104
2,3,897,103,0,1231
3,4,866,134,0,645
4,5,851,133,16,644
5,6,832,115,53,415
6,7,822,94,84,446
7,8,804,86,110,292
8,9,792,74,134,307
9,10,782,66,152,265
10,11,767,61,172,252
11,12,753,56,191,131
12,13,746,50,204,79
13,14,740,41,219,64
14,15,736,30,234,113
15,16,726,32,242,97
16,17,719,34,247,130
17,18,710,37,253,105
18,19,701,40,259,61
19,20,697,35,268,62
20,21,693,31,276,103
21,22,685,30,285,38
22,23,681,23,296,22
23,24,679,20,301,43
24,25,672,23,305,27
25,26,669,23,308,17
26,27,666,19,315,18
27,28,661,17,322,24
28,29,657,18,325,41
29,30,651,22,327,10
30,31,650,16,334,16
31,32,647,16,337,72
32,33,634,24,342,29
33,34,631,24,345,22
34,35,628,26,346,41
35,36,621,25,354,86
36,37,613,27,360,40
37,38,610,28,362,10
38,39,609,24,367,22
39,40,605,20,375,30
40,41,600,17,383,0
41,42,600,15,385,4
42,43,598,14,388,20
43,44,594,9,397,12
44,45,591,11,398,9
45,46,588,13,399,20
46,47,583,15,402,0
47,48,583,12,405,17
48,49,579,14,407,20
49,50,574,13,413,5
50,51,573,11,416,9
51,52,571,9,420,34
52,53,562,18,420,23
53,54,557,21,422,40
54,55,553,22,425,33
55,56,550,20,430,8
56,57,549,16,435,29
57,58,544,18,438,24
58,59,541,15,444,14
59,60,538,15,447,16
60,61,535,14,451,8
61,62,533,11,456,17
62,63,528,14,458,20
63,64,523,17,460,9
64,65,520,16,464,0
65,66,520,13,467,7
66,67,519,11,470,31
67,68,514,11,475,10
68,69,510,14,476,2
69,70,509,13,478,18
70,71,502,18,480,7
71,72,499,18,483,14
72,73,497,16,487,12
73,74,495,14,491,1
74,75,494,11,495,15
75,76,490,14,496,12
76,77,488,12,500,12
77,78,486,11,503,0
78,79,486,9,505,4
79,80,485,8,507,17
80,81,480,12,508,14
81,82,477,13,510,19
82,83,472,15,513,6
83,84,471,12,517,13
84,85,468,14,518,6
85,86,466,11,523,3
86,87,465,7,528,0
87,88,465,5,530,6
88,89,462,7,531,5
89,90,460,7,533,2
90,91,459,7,534,4
91,92,457,9,534,13
92,93,451,12,537,10
93,94,449,12,539,16
94,95,446,14,540,16
95,96,442,17,541,13
96,97,440,16,544,6
97,98,436,16,548,27
98,99,432,16,552,30
99,100,428,13,559,18
100,101,424,17,559,8
101,102,423,15,562,20
102,103,419,16,565,14
103,104,416,16,568,5
104,105,414,16,570,5
105,106,413,11,576,3
106,107,412,9,579,5
107,108,410,9,581,12
108,109,406,8,586,4
109,110,404,9,587,10
110,111,400,11,589,6
111,112,399,11,590,18
112,113,396,12,592,10
113,114,394,11,595,1
114,115,393,9,598,13
115,116,390,10,600,4
116,117,389,10,601,3
117,118,388,7,605,2
118,119,387,6,607,7
119,120,386,6,608,8
120,121,382,8,610,6
121,122,381,8,611,8
122,123,379,9,612,4
123,124,378,9,613,12
124,125,373,9,618,2
125,126,372,9,619,6
126,127,370,10,620,10
127,128,367,12,621,1
128,129,366,11,623,8
129,130,365,8,627,7
130,131,363,10,627,4
131,132,362,10,628,5
132,133,361,8,631,9
133,134,357,8,635,2
134,135,357,6,637,3
135,136,356,7,637,3
136,137,355,7,638,6
137,138,353,8,639,4
138,139,351,6,643,6
139,140,349,7,644,4
140,141,348,6,646,3
141,142,347,6,647,2
142,143,346,6,648,6
143,144,345,6,649,3
144,145,344,5,651,2
145,146,343,4,653,10
146,147,340,7,653,10
147,148,338,8,654,15
148,149,332,12,656,11
149,150,330,13,657,6
150,151,328,12,660,8
151,152,326,12,662,9
152,153,324,13,663,3
153,154,323,11,666,0
154,155,323,8,669,2
155,156,323,6,671,9
156,157,320,7,673,4
157,158,319,4,677,0
158,159,319,4,677,5
159,160,317,5,678,0
160,161,317,4,679,1
161,162,316,4,680,2
162,163,315,4,681,2
163,164,314,4,682,0
164,165,314,4,682,2
165,166,312,5,683,1
166,167,311,5,684,0
167,168,311,5,684,0
168,169,311,4,685,0
169,170,311,1,688,0
170,171,311,1,688,0
171,172,311,0,689,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,72
1,2,958,42,0,1375
2,3,899,101,0,1629
3,4,871,128,1,875
4,5,854,131,15,907
5,6,836,120,44,643
6,7,820,96,84,373
7,8,809,80,111,185
8,9,800,66,134,213
9,10,789,52,159,157
10,11,781,48,171,106
11,12,772,44,184,113
12,13,764,40,196,71
13,14,759,34,207,42
14,15,751,29,220,18
15,16,748,24,228,50
16,17,742,27,231,74
17,18,736,24,240,61
18,19,730,23,247,54
19,20,719,30,251,46
20,21,712,30,258,32
21,22,708,28,264,68
22,23,702,30,268,75
23,24,695,30,275,55
24,25,689,31,280,70
25,26,684,25,291,47
26,27,678,24,298,61
27,28,673,24,303,46
28,29,668,23,309,61
29,30,662,23,315,62
30,31,655,23,322,40
31,32,650,25,325,32
32,33,648,20,332,25
33,34,641,22,337,15
34,35,639,16,345,12
35,36,636,15,349,34
36,37,629,20,351,7
37,38,628,15,357,23
38,39,623,16,361,40
39,40,616,19,365,39
40,41,611,23,366,54
41,42,604,27,369,35
42,43,599,25,376,31
43,44,595,22,383,39
44,45,590,22,388,14
45,46,588,20,392,12
46,47,586,14,400,0
47,48,586,11,403,7
48,49,583,10,407,14
49,50,580,11,409,16
50,51,576,14,410,15
51,52,573,13,414,26
52,53,568,18,414,20
53,54,564,19,417,22
54,55,561,18,421,29
55,56,555,20,425,23
56,57,550,19,431,13
57,58,548,18,434,29
58,59,543,20,437,43
59,60,537,21,442,13
60,61,535,19,446,5
61,62,534,17,449,10
62,63,531,13,456,19
63,64,527,16,457,23
64,65,522,16,462,6
65,66,520,14,466,21
66,67,516,16,468,12
67,68,514,15,471,16
68,69,512,14,474,10
69,70,510,13,477,14
