,Step,Susceptible,Infected,Recovered,Encounters
32,33,796,19,185,11
33,34,793,16,191,26
34,35,785,18,197,21
35,36,782,17,201,2
36,37,782,15,203,17
37,38,778,16,206,11
38,39,775,16,209,2
39,40,775,9,216,0
40,41,775,5,220,18
41,42,771,7,222,15
42,43,765,13,222,24
43,44,758,19,223,18
44,45,755,18,227,32
45,46,747,23,230,7
46,47,744,22,234,12
47,48,740,24,236,33
48,49,736,23,241,10
49,50,733,21,246,5
50,51,732,13,255,12
51,52,727,14,259,0
52,53,727,10,263,27
53,54,722,15,263,4
54,55,721,14,265,4
55,56,721,12,267,17
56,57,716,11,273,0
57,58,716,8,276,5
58,59,713,9,278,2
59,60,711,8,281,0
60,61,711,7,282,0
61,62,711,5,284,6
62,63,710,4,286,0
63,64,710,3,287,10
64,65,708,3,289,0
65,66,708,3,289,0
66,67,708,2,290,0
67,68,708,1,291,0
68,69,708,0,292,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,16
3,4,995,5,0,26
4,5,991,9,0,24
5,6,987,12,1,0
6,7,987,10,3,0
7,8,987,10,3,28
8,9,982,10,8,20
9,10,974,15,11,52
10,11,965,24,11,53
11,12,955,31,14,51
12,13,944,40,16,19
13,14,940,38,22,65
14,15,930,40,30,29
15,16,922,39,39,23
16,17,916,36,48,28
17,18,909,37,54,61
18,19,899,38,63,42
19,20,889,40,71,37
20,21,882,38,80,19
21,22,878,37,85,12
22,23,876,28,96,5
23,24,876,22,102,5
24,25,872,15,113,20
25,26,870,14,116,12
26,27,868,14,118,29
27,28,863,12,125,5
28,29,862,10,128,3
29,30,862,9,129,35
30,31,853,15,132,16
31,32,850,16,134,6
32,33,846,17,137,20
33,34,839,22,139,7
34,35,836,20,144,59
35,36,826,26,148,20
36,37,824,22,154,14
37,38,823,19,158,0
38,39,823,14,163,0
39,40,823,7,170,0
40,41,823,3,174,0
41,42,823,2,175,0
42,43,823,2,175,0
43,44,823,0,177,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,22
1,2,991,9,0,40
2,3,977,23,0,32
3,4,967,33,0,72
4,5,955,42,3,85
5,6,942,47,11,78
6,7,934,47,19,47
7,8,929,41,30,55
8,9,919,38,43,61
9,10,909,35,56,70
10,11,898,39,63,24
11,12,895,32,73,40
12,13,887,34,79,31
13,14,881,32,87,26
14,15,876,30,94,29
15,16,872,26,102,15
16,17,870,21,109,13
17,18,866,17,117,24
18,19,861,18,121,6
19,20,860,14,126,8
20,21,858,15,127,19
21,22,853,14,133,11
22,23,849,18,133,4
23,24,847,17,136,10
24,25,844,14,142,5
25,26,842,10,148,0
26,27,842,9,149,7
27,28,840,10,150,11
28,29,835,14,151,6
29,30,832,16,152,24
30,31,825,22,153,22
31,32,818,23,159,13
32,33,814,22,164,28
33,34,808,23,169,29
34,35,801,25,174,15
35,36,794,25,181,22
36,37,790,26,184,33
37,38,783,26,191,12
38,39,779,25,196,3
39,40,777,22,201,6
40,41,775,15,210,9
41,42,773,14,213,12
42,43,768,14,218,20
43,44,764,16,220,27
44,45,760,15,225,7
45,46,757,17,226,8
46,47,756,15,229,9
47,48,753,14,233,16
48,49,749,14,237,1
49,50,749,11,240,4
50,51,748,9,243,3
51,52,748,5,247,7
52,53,746,4,250,0
53,54,746,3,251,0
54,55,746,3,251,6
55,56,743,5,252,6
56,57,742,6,252,28
57,58,734,14,252,6
58,59,733,13,254,4
59,60,733,11,256,8
60,61,731,10,259,17
61,62,726,14,260,8
62,63,724,14,262,1
63,64,724,9,267,8
64,65,722,8,270,2
65,66,721,7,272,0
66,67,721,4,275,0
67,68,721,3,276,0
68,69,721,1,278,0
69,70,721,0,279,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,16
3,4,994,6,0,13
4,5,988,12,0,32
5,6,982,17,1,21
6,7,975,22,3,27
7,8,969,25,6,28
8,9,962,28,10,20
9,10,956,29,15,21
10,11,949,32,19,63
11,12,939,33,28,74
12,13,926,40,34,46
13,14,920,39,41,65
14,15,909,44,47,33
15,16,902,42,56,42
16,17,897,31,72,34
17,18,891,32,77,35
18,19,883,33,84,13
19,20,879,29,92,23
20,21,873,28,99,28
21,22,869,22,109,0
22,23,869,14,117,0
23,24,869,10,121,0
24,25,869,4,127,0
25,26,869,3,128,0
26,27,869,2,129,0
27,28,869,0,131,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,10
1,2,999,1,0,14
2,3,994,6,0,36
3,4,988,12,0,17
4,5,979,21,0,38
5,6,970,27,3,101
6,7,954,39,7,36
7,8,945,45,10,60
8,9,931,48,21,32
9,10,924,48,28,80
10,11,913,50,37,48
11,12,909,37,54,20
12,13,906,30,64,50
13,14,896,34,70,38
14,15,889,32,79,50
15,16,882,32,86,0
16,17,882,25,93,46
17,18,874,29,97,26
18,19,870,23,107,22
19,20,865,25,110,10
20,21,864,21,115,31
21,22,858,22,120,18
22,23,852,21,127,17
23,24,846,22,132,31
24,25,840,24,136,21
25,26,833,28,139,21
26,27,830,27,143,10
27,28,828,22,150,19
28,29,823,22,155,0
29,30,823,17,160,12
30,31,819,18,163,0
31,32,819,13,168,7
32,33,817,12,171,8
33,34,813,14,173,11
34,35,813,11,176,3
35,36,811,12,177,0
36,37,811,8,181,0
37,38,811,6,183,8
38,39,810,4,186,0
39,40,810,3,187,18
40,41,803,9,188,5
41,42,801,10,189,6
42,43,799,11,190,11
43,44,796,14,190,32
44,45,789,17,194,49
45,46,781,20,199,16
46,47,776,25,199,20
47,48,772,28,200,29
48,49,767,28,205,20
49,50,763,26,211,7
50,51,762,17,221,15
51,52,758,19,223,38
52,53,753,22,225,43
53,54,745,26,229,13
54,55,743,24,233,7
55,56,739,22,239,26
56,57,732,21,247,31
57,58,726,22,252,15
58,59,726,18,256,7
59,60,725,13,262,3
60,61,725,7,268,9
61,62,720,11,269,10
62,63,717,12,271,8
63,64,712,16,272,6
64,65,711,11,278,14
65,66,708,11,281,5
66,67,707,11,282,0
67,68,707,7,286,0
68,69,707,3,290,0
69,70,707,1,292,0
70,71,707,0,293,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,28
1,2,993,7,0,0
2,3,993,7,0,23
3,4,986,14,0,46
4,5,978,17,5,32
5,6,969,26,5,23
6,7,964,28,8,39
7,8,957,27,16,45
8,9,949,30,21,34
9,10,940,33,27,18
10,11,935,32,33,46
11,12,925,37,38,92
12,13,913,38,49,56
13,14,904,41,55,43
14,15,897,36,67,25
15,16,893,33,74,27
16,17,886,31,83,55
17,18,876,33,91,63
18,19,867,35,98,35
19,20,861,33,106,9
20,21,859,28,113,21
21,22,854,27,119,28
22,23,849,21,130,13
23,24,844,22,134,46
24,25,836,24,140,18
25,26,833,20,147,5
26,27,832,18,150,8
27,28,831,12,157,5
28,29,830,9,161,0
29,30,830,8,162,0
30,31,830,6,164,5
31,32,828,3,169,6
32,33,826,5,169,0
33,34,826,4,170,0
34,35,826,4,170,7
35,36,824,5,171,0
36,37,824,4,172,0
37,38,824,3,173,0
38,39,824,1,175,3
39,40,823,2,175,0
40,41,823,1,176,0
41,42,823,1,176,6
42,43,819,4,177,0
43,44,819,4,177,9
44,45,816,7,177,10
45,46,813,9,178,9
46,47,811,10,179,12
47,48,809,10,181,32
48,49,801,15,184,0
49,50,801,14,185,5
50,51,798,16,186,26
51,52,794,13,193,17
52,53,788,18,194,12
53,54,785,18,197,17
54,55,782,18,200,34
55,56,775,19,206,17
56,57,769,19,212,31
57,58,767,19,214,12
58,59,765,18,217,27
59,60,760,15,225,16
60,61,753,17,230,14
61,62,746,22,232,10
62,63,742,26,232,16
63,64,738,24,238,17
64,65,736,20,244,15
65,66,732,17,251,8
66,67,731,15,254,0
67,68,731,11,258,10
68,69,729,8,263,2
69,70,729,5,266,2
70,71,728,4,268,8
71,72,726,5,269,0
72,73,726,5,269,11
73,74,722,8,270,0
74,75,722,8,270,4
75,76,722,6,272,0
76,77,722,4,274,10
77,78,718,7,275,0
78,79,718,5,277,0
79,80,718,4,278,4
80,81,715,5,280,0
81,82,715,4,281,0
82,83,715,3,282,0
83,84,715,1,284,0
84,85,715,1,284,0
85,86,715,0,285,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,1,0,0
10,11,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,18
2,3,991,9,0,56
3,4,982,18,0,50
4,5,968,31,1,62
5,6,954,43,3,54
6,7,943,46,11,32
7,8,937,44,19,91
8,9,924,48,28,80
9,10,914,45,41,44
10,11,906,46,48,16
11,12,903,32,65,47
12,13,896,28,76,0
13,14,896,20,84,14
14,15,892,18,90,12
15,16,889,16,95,13
16,17,884,15,101,12
17,18,879,18,103,7
18,19,877,18,105,24
19,20,869,22,109,34
20,21,862,24,114,23
21,22,858,24,118,56
22,23,849,28,123,72
23,24,840,32,128,40
24,25,834,32,134,50
25,26,828,32,140,38
26,27,821,31,148,34
27,28,817,23,160,15
28,29,814,21,165,23
29,30,810,21,169,5
30,31,809,14,177,3
31,32,807,12,181,6
32,33,807,9,184,0
33,34,807,6,187,0
34,35,807,4,189,2
35,36,807,2,191,0
36,37,807,1,192,0
37,38,807,0,193,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
