,Step,Susceptible,Infected,Recovered,Encounters
18,19,761,25,214,35
19,20,754,24,222,21
20,21,748,27,225,36
21,22,742,27,231,29
22,23,737,25,238,17
23,24,734,20,246,21
24,25,730,15,255,17
25,26,725,17,258,22
26,27,721,18,261,16
27,28,716,19,265,15
28,29,712,19,269,23
29,30,706,21,273,37
30,31,699,22,279,28
31,32,695,21,284,32
32,33,689,22,289,49
33,34,680,26,294,36
34,35,674,29,297,72
35,36,666,31,303,76
36,37,656,37,307,20
37,38,652,35,313,19
38,39,649,32,319,20
39,40,646,26,328,19
40,41,640,25,335,19
41,42,637,22,341,7
42,43,633,20,347,2
43,44,632,19,349,14
44,45,628,16,356,8
45,46,626,13,361,12
46,47,623,13,364,8
47,48,621,8,371,17
48,49,617,9,374,8
49,50,614,11,375,3
50,51,613,11,376,5
51,52,611,11,378,18
52,53,605,15,380,14
53,54,602,16,382,9
54,55,601,17,382,17
55,56,598,14,388,7
56,57,597,12,391,18
57,58,591,15,394,15
58,59,588,11,401,30
59,60,582,16,402,12
60,61,580,17,403,19
61,62,575,19,406,7
62,63,574,16,410,2
63,64,573,14,413,8
64,65,570,12,418,12
65,66,567,10,423,10
66,67,564,10,426,16
67,68,561,12,427,13
68,69,559,11,430,0
69,70,559,9,432,19
70,71,555,9,436,18
71,72,549,12,439,15
72,73,545,16,439,6
73,74,542,16,442,24
74,75,536,17,447,1
75,76,536,14,450,8
76,77,535,12,453,5
77,78,534,9,457,3
78,79,533,6,461,2
79,80,532,5,463,5
80,81,531,5,464,6
81,82,526,7,467,17
82,83,520,13,467,14
83,84,518,15,467,0
84,85,518,11,471,4
85,86,516,11,473,1
86,87,515,9,476,9
87,88,513,10,477,0
88,89,513,7,480,17
89,90,505,14,481,4
90,91,502,15,483,12
91,92,499,16,485,4
92,93,498,15,487,6
93,94,495,14,491,0
94,95,495,11,494,9
95,96,493,8,499,4
96,97,491,9,500,8
97,98,488,11,501,12
98,99,486,12,502,4
99,100,485,10,505,7
100,101,484,10,506,7
101,102,481,10,509,1
102,103,480,8,512,0
103,104,480,6,514,0
104,105,480,6,514,6
105,106,478,4,518,3
106,107,477,4,519,6
107,108,473,7,520,7
108,109,469,11,520,2
109,110,467,10,523,0
110,111,467,9,524,6
111,112,465,6,529,2
112,113,463,6,531,0
113,114,463,4,533,0
114,115,463,3,534,0
115,116,463,1,536,0
116,117,463,0,537,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,31
1,2,981,19,0,262
2,3,941,59,0,383
3,4,914,86,0,374
4,5,895,98,7,367
5,6,881,98,21,246
6,7,869,89,42,110
7,8,859,71,70,50
8,9,852,58,90,89
9,10,846,43,111,166
10,11,832,44,124,24
11,12,825,41,134,64
12,13,814,46,140,122
13,14,802,42,156,33
14,15,795,41,164,9
15,16,793,37,170,30
16,17,787,28,185,28
17,18,780,28,192,27
18,19,773,30,197,50
19,20,765,31,204,52
20,21,758,32,210,56
21,22,751,33,216,33
22,23,746,34,220,75
23,24,736,35,229,148
24,25,725,38,237,55
25,26,719,34,247,64
26,27,711,36,253,18
27,28,707,30,263,8
28,29,705,26,269,8
29,30,704,20,276,21
30,31,697,20,283,22
31,32,689,22,289,30
32,33,683,23,294,16
33,34,680,22,298,23
34,35,673,22,305,16
35,36,669,23,308,10
36,37,665,24,311,28
37,38,658,23,319,19
38,39,653,24,323,23
39,40,650,24,326,32
40,41,645,24,331,34
41,42,638,26,336,16
42,43,635,24,341,5
43,44,634,21,345,3
44,45,633,16,351,1
45,46,632,10,358,9
46,47,629,10,361,20
47,48,624,11,365,8
48,49,622,11,367,20
49,50,616,16,368,6
50,51,614,12,374,5
51,52,612,13,375,9
52,53,610,10,380,19
53,54,603,14,383,28
54,55,596,20,384,1
55,56,596,19,385,23
56,57,591,21,388,48
57,58,584,22,394,49
58,59,577,27,396,12
59,60,575,27,398,32
60,61,571,22,407,8
61,62,569,21,410,11
62,63,567,19,414,4
63,64,566,13,421,24
64,65,562,16,422,2
65,66,562,10,428,0
66,67,562,9,429,4
67,68,560,6,434,3
68,69,559,5,436,0
69,70,559,5,436,4
70,71,556,6,438,0
71,72,556,5,439,8
72,73,550,10,440,15
73,74,546,14,440,1
74,75,546,12,442,9
75,76,543,11,446,8
76,77,540,11,449,5
77,78,538,11,451,4
78,79,537,10,453,4
79,80,536,9,455,6
80,81,534,8,458,6
81,82,531,9,460,6
82,83,529,8,463,4
83,84,527,10,463,8
84,85,523,11,466,5
85,86,522,12,466,10
86,87,520,13,467,0
87,88,520,8,472,2
88,89,519,6,475,3
89,90,518,4,478,0
90,91,518,4,478,15
91,92,512,8,480,2
92,93,510,9,481,4
93,94,509,10,481,6
94,95,507,9,484,3
95,96,506,5,489,6
96,97,503,7,490,0
97,98,503,6,491,2
98,99,503,5,492,0
99,100,503,3,494,0
100,101,503,0,497,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,4
3,4,997,3,0,18
4,5,991,9,0,91
5,6,966,33,1,235
6,7,938,61,1,217
7,8,923,75,2,210
8,9,910,75,15,208
9,10,897,68,35,159
10,11,885,57,58,141
11,12,875,56,69,183
12,13,861,58,81,97
13,14,851,54,95,101
14,15,840,56,104,140
15,16,827,55,118,100
16,17,817,49,134,35
17,18,813,39,148,30
18,19,806,35,159,31
19,20,801,30,169,37
20,21,796,32,172,28
21,22,792,27,181,21
22,23,786,28,186,28
23,24,780,29,191,55
24,25,769,30,201,49
25,26,762,33,205,17
26,27,759,34,207,7
27,28,758,25,217,40
28,29,751,20,229,18
29,30,748,17,235,12
30,31,743,19,238,11
31,32,740,20,240,35
32,33,734,22,244,7
33,34,733,18,249,14
34,35,728,17,255,24
35,36,723,17,260,9
36,37,721,16,263,12
37,38,719,16,265,22
38,39,714,16,270,2
39,40,712,16,272,15
40,41,709,15,276,20
41,42,702,18,280,15
42,43,698,21,281,49
43,44,689,24,287,15
44,45,686,22,292,11
45,46,682,23,295,21
46,47,679,18,303,30
47,48,673,21,306,30
48,49,665,24,311,24
49,50,662,20,318,40
50,51,656,22,322,18
51,52,653,20,327,25
52,53,648,20,332,51
53,54,641,25,334,20
54,55,636,25,339,13
55,56,633,25,342,6
56,57,632,23,345,14
57,58,629,17,354,12
58,59,625,13,362,9
59,60,623,14,363,1
60,61,623,13,364,27
61,62,615,17,368,42
62,63,606,23,371,4
63,64,605,21,374,16
64,65,599,21,380,35
65,66,591,25,384,47
66,67,584,30,386,9
67,68,582,24,394,13
68,69,580,20,400,6
69,70,579,16,405,3
70,71,578,12,410,6
71,72,576,9,415,4
72,73,575,7,418,9
73,74,572,8,420,1
74,75,572,7,421,8
75,76,565,11,424,0
76,77,565,10,425,8
77,78,563,11,426,0
78,79,563,8,429,1
79,80,563,6,431,6
80,81,559,7,434,16
81,82,555,11,434,7
82,83,553,12,435,4
83,84,553,9,438,3
84,85,552,8,440,0
85,86,552,4,444,0
86,87,552,3,445,0
87,88,552,2,446,0
88,89,552,2,446,0
89,90,552,1,447,0
90,91,552,0,448,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,0,1,0
0,1,999,1,0,41
1,2,975,25,0,204
2,3,940,60,0,401
3,4,921,79,0,398
4,5,901,94,5,292
5,6,887,97,16,190
6,7,876,80,44,118
7,8,868,70,62,150
8,9,853,61,86,186
9,10,837,62,101,123
10,11,828,60,112,69
11,12,821,51,128,152
12,13,809,49,142,64
13,14,803,42,155,44
14,15,796,37,167,38
15,16,789,32,179,34
16,17,782,30,188,16
17,18,780,24,196,37
18,19,771,26,203,7
19,20,768,25,207,25
20,21,763,22,215,20
21,22,756,24,220,24
22,23,753,20,227,41
23,24,743,27,230,10
24,25,740,25,235,19
25,26,734,25,241,25
26,27,728,27,245,150
27,28,718,30,252,12
28,29,716,27,257,31
29,30,710,26,264,30
30,31,703,27,270,53
31,32,696,25,279,7
32,33,695,21,284,60
33,34,685,26,289,12
34,35,681,24,295,12
35,36,679,20,301,14
36,37,677,20,303,12
37,38,674,12,314,9
38,39,672,12,316,42
39,40,663,19,318,18
40,41,660,19,321,4
41,42,658,18,324,27
42,43,652,18,330,10
43,44,650,16,334,10
44,45,646,13,341,4
45,46,645,10,345,3
46,47,644,8,348,2
47,48,643,6,351,10
48,49,639,7,354,2
49,50,637,8,355,8
50,51,634,11,355,7
51,52,631,10,359,6
52,53,628,12,360,0
53,54,628,11,361,14
54,55,623,12,365,10
55,56,620,14,366,5
56,57,620,12,368,12
57,58,617,12,371,2
58,59,616,9,375,15
59,60,611,11,378,8
60,61,609,12,379,12
61,62,606,14,380,20
62,63,601,12,387,6
63,64,597,14,389,8
64,65,595,14,391,4
65,66,594,12,394,14
66,67,591,12,397,4
67,68,589,12,399,14
68,69,586,9,405,3
69,70,586,7,407,6
70,71,582,9,409,21
71,72,577,10,413,11
72,73,575,12,413,11
73,74,571,15,414,18
74,75,567,17,416,17
75,76,562,18,420,7
76,77,561,14,425,6
77,78,559,12,429,6
78,79,557,11,432,12
79,80,555,11,434,3
80,81,554,8,438,1
81,82,553,7,440,4
82,83,552,5,443,3
83,84,551,5,444,0
84,85,551,4,445,5
85,86,549,4,447,1
86,87,549,3,448,3
87,88,547,5,448,10
88,89,544,7,449,5
89,90,542,7,451,13
90,91,541,6,453,4
91,92,538,8,454,8
92,93,537,7,456,11
93,94,535,7,458,9
94,95,533,8,459,8
95,96,531,8,461,9
96,97,527,12,461,6
97,98,524,11,465,6
98,99,523,11,466,0
99,100,523,11,466,8
100,101,519,13,468,7
101,102,515,13,472,10
102,103,512,14,474,8
103,104,510,15,475,15
104,105,506,14,480,3
105,106,505,12,483,8
106,107,504,9,487,18
107,108,500,12,488,9
108,109,498,11,491,4
109,110,497,9,494,2
110,111,495,9,496,3
111,112,495,4,501,0
112,113,495,3,502,0
113,114,495,3,502,0
114,115,495,2,503,0
115,116,495,1,504,1
116,117,494,1,505,3
117,118,494,1,505,0
118,119,494,1,505,0
119,120,494,1,505,0
120,121,494,1,505,0
121,122,494,0,506,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,22
5,6,991,9,0,24
6,7,985,15,0,132
7,8,952,47,1,320
8,9,927,70,3,135
9,10,916,76,8,218
10,11,900,80,20,204
11,12,888,76,36,353
12,13,871,76,53,188
13,14,857,71,72,255
14,15,840,76,84,91
15,16,833,62,105,98
16,17,823,57,120,66
17,18,811,54,135,64
18,19,805,48,147,92
19,20,795,45,160,46
20,21,790,38,172,66
21,22,781,40,179,75
22,23,772,40,188,36
23,24,766,37,197,64
24,25,754,39,207,22
25,26,751,30,219,43
26,27,745,28,227,60
27,28,739,26,235,30
28,29,734,27,239,17
29,30,731,22,247,75
30,31,719,25,256,50
31,32,711,28,261,28
32,33,707,30,263,20
33,34,701,28,271,48
34,35,692,30,278,33
35,36,685,31,284,26
36,37,681,26,293,20
37,38,678,22,300,26
38,39,672,23,305,8
39,40,670,19,311,6
40,41,669,12,319,4
41,42,667,12,321,5
42,43,666,7,327,3
43,44,663,8,329,0
44,45,663,7,330,0
45,46,663,6,331,13
46,47,656,10,334,13
47,48,652,12,336,22
48,49,644,19,337,12
49,50,640,20,340,30
50,51,634,22,344,23
51,52,627,26,347,33
52,53,623,23,354,12
53,54,621,22,357,18
54,55,615,21,364,26
55,56,611,15,374,2
56,57,609,17,374,10
57,58,606,19,375,20
58,59,602,17,381,7
59,60,600,13,387,0
60,61,600,10,390,5
61,62,598,10,392,10
62,63,595,9,396,6
63,64,593,8,399,11
64,65,591,10,399,3
65,66,588,11,401,6
66,67,585,10,405,6
67,68,582,13,405,22
68,69,576,17,407,0
69,70,576,14,410,12
70,71,573,13,414,3
71,72,572,9,419,8
72,73,569,10,421,8
73,74,566,12,422,9
74,75,563,14,423,8
75,76,558,17,425,16
76,77,554,17,429,13
77,78,552,16,432,25
78,79,548,19,433,27
79,80,544,17,439,2
80,81,543,13,444,4
81,82,542,10,448,7
82,83,541,8,451,3
83,84,540,8,452,5
84,85,539,7,454,2
85,86,538,7,455,14
86,87,534,9,457,6
87,88,532,8,460,5
88,89,527,13,460,1
89,90,527,11,462,6
90,91,526,10,464,10
91,92,522,9,469,5
92,93,520,10,470,3
93,94,519,10,471,5
94,95,516,11,473,5
95,96,515,10,475,0
96,97,515,8,477,0
97,98,515,4,481,0
98,99,515,2,483,0
99,100,515,2,483,0
100,101,515,1,484,0
101,102,515,1,484,0
102,103,515,0,485,0
0,1,999,1,0,41
1,2,987,13,0,231
2,3,952,48,0,261
3,4,929,71,0,398
4,5,905,89,6,225
5,6,892,92,16,128
6,7,884,73,43,106
7,8,876,64,60,149
8,9,866,52,82,121
9,10,852,55,93,57
10,11,845,53,102,78
11,12,839,43,118,52
12,13,831,38,131,16
13,14,826,33,141,35
14,15,818,31,151,37
15,16,807,36,157,76
16,17,797,39,164,101
17,18,789,42,169,139
18,19,776,45,179,51
19,20,770,41,189,110
20,21,760,39,201,32
21,22,753,34,213,45
22,23,749,29,222,34
23,24,742,30,228,60
24,25,736,28,236,29
25,26,730,26,244,46
26,27,724,27,249,20
27,28,719,29,252,29
28,29,715,30,255,11
29,30,710,26,264,16
30,31,706,21,273,11
31,32,703,18,279,17
32,33,697,20,283,17
33,34,694,20,286,27
34,35,687,23,290,15
35,36,683,22,295,15
36,37,680,20,300,13
37,38,677,18,305,16
38,39,673,18,309,8
39,40,672,12,316,13
40,41,668,14,318,3
41,42,667,12,321,16
42,43,663,14,323,23
43,44,659,13,328,11
44,45,657,13,330,0
45,46,657,8,335,0
46,47,657,6,337,11
47,48,652,10,338,6
48,49,649,12,339,12
49,50,646,13,341,12
50,51,643,15,342,8
51,52,641,12,347,21
52,53,637,14,349,5
53,54,635,12,353,8
54,55,632,12,356,32
55,56,624,17,359,16
56,57,620,20,360,11
57,58,617,20,363,11
58,59,615,16,369,28
59,60,609,17,374,12
60,61,607,16,377,15
61,62,599,19,382,7
62,63,597,20,383,25
63,64,591,20,389,4
64,65,589,19,392,6
65,66,587,17,396,9
66,67,586,12,402,6
67,68,582,12,406,10
68,69,578,12,410,8
69,70,577,11,412,21
70,71,572,13,415,0
71,72,572,10,418,6
72,73,569,8,423,7
73,74,565,11,424,30
74,75,558,17,425,17
75,76,556,16,428,5
76,77,554,15,431,11
77,78,551,17,432,0
78,79,551,11,438,4
79,80,549,8,443,2
80,81,549,4,447,4
81,82,547,5,448,3
82,83,545,4,451,5
83,84,542,7,451,4
84,85,540,7,453,0
85,86,540,7,453,3
86,87,539,8,453,6
87,88,537,8,455,7
88,89,535,7,458,0
89,90,535,5,460,0
90,91,535,3,462,6
91,92,530,8,462,8
92,93,526,10,464,3
93,94,524,11,465,10
94,95,522,11,467,4
95,96,518,14,468,6
96,97,516,14,470,0
97,98,516,11,473,17
98,99,513,8,479,5
99,100,511,10,479,7
100,101,509,10,481,1
101,102,509,9,482,2
102,103,509,6,485,5
103,104,508,5,487,8
104,105,504,7,489,10
105,106,502,8,490,7
106,107,499,10,491,9
107,108,496,11,493,4
108,109,494,11,495,0
109,110,494,8,498,13
110,111,491,7,502,7
111,112,488,8,504,18
112,113,482,13,505,6
113,114,480,13,507,15
114,115,476,15,509,3
115,116,475,14,511,2
116,117,474,14,512,0
117,118,474,9,517,0
118,119,474,6,520,1
119,120,474,4,522,0
120,121,474,3,523,0
121,122,474,1,525,4
122,123,472,2,526,6
123,124,470,4,526,0
124,125,470,4,526,0
125,126,470,4,526,0
126,127,470,2,528,0
127,128,470,0,530,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,1,0,0
8,9,999,1,0,0
9,10,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,1,0,0
6,7,999,1,0,0
7,8,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,20
2,3,987,13,0,41
3,4,972,28,0,174
4,5,945,55,0,208
5,6,924,74,2,423
6,7,901,88,11,306
7,8,887,86,27,248
8,9,876,77,47,142
9,10,865,75,60,84
10,11,852,67,81,55
11,12,844,60,96,33
12,13,839,53,108,93
13,14,825,50,125,84
14,15,816,50,134,84
15,16,805,49,146,65
16,17,797,44,159,29
17,18,792,41,167,41
18,19,786,34,180,34
19,20,780,30,190,42
20,21,775,28,197,41
21,22,767,27,206,23
22,23,760,32,208,19
23,24,756,30,214,33
24,25,749,29,222,21
25,26,745,24,231,22
26,27,741,21,238,61
27,28,733,25,242,55
28,29,725,29,246,19
29,30,721,25,254,45
30,31,715,27,258,18
31,32,711,25,264,10
32,33,709,22,269,10
33,34,707,17,276,10
34,35,705,14,281,6
35,36,700,15,285,33
36,37,692,18,290,34
37,38,685,24,291,39
38,39,679,25,296,25
39,40,675,20,305,10
40,41,672,18,310,21
41,42,668,16,316,19
42,43,662,19,319,10
43,44,659,18,323,11
44,45,655,21,324,19
45,46,650,18,332,47
46,47,643,23,334,15
47,48,641,18,341,11
48,49,637,21,342,10
49,50,631,21,348,34
50,51,625,24,351,16
51,52,623,19,358,18
52,53,618,20,362,2
53,54,617,17,366,2
54,55,616,14,370,10
55,56,612,12,376,6
56,57,611,11,378,14
57,58,607,13,380,10
58,59,605,12,383,1
59,60,604,11,385,7
60,61,602,11,387,15
61,62,599,9,392,3
62,63,598,7,395,15
63,64,593,12,395,15
64,65,586,16,398,5
65,66,585,16,399,10
66,67,583,16,401,21
67,68,578,16,406,36
68,69,572,15,413,12
69,70,570,14,416,5
70,71,567,15,418,6
71,72,566,13,421,10
72,73,562,14,424,6
73,74,559,13,428,5
74,75,558,12,430,14
75,76,553,15,432,6
76,77,552,13,435,16
77,78,548,11,441,12
78,79,545,12,443,27
79,80,539,17,444,15
80,81,536,16,448,22
81,82,531,18,451,12
82,83,528,16,456,32
83,84,523,21,456,7
84,85,520,21,459,13
85,86,516,22,462,8
86,87,513,21,466,18
87,88,510,20,470,4
88,89,509,12,479,6
89,90,507,10,483,8
90,91,505,9,486,3
91,92,503,7,490,6
92,93,501,8,491,2
93,94,501,4,495,0
94,95,501,4,495,8
95,96,497,5,498,10
96,97,493,9,498,0
97,98,493,8,499,3
98,99,493,7,500,2
99,100,492,5,503,0
100,101,492,4,504,0
101,102,492,3,505,4
102,103,489,5,506,0
103,104,489,3,508,7
104,105,486,6,508,6
105,106,482,9,509,13
106,107,478,13,509,2
107,108,477,13,510,2
108,109,477,9,514,3
109,110,476,6,518,9
110,111,473,6,521,15
111,112,467,11,522,18
112,113,462,15,523,6
113,114,460,15,525,8
114,115,458,15,527,10
115,116,455,13,532,11
116,117,454,10,536,6
117,118,452,9,539,2
118,119,451,7,542,0
119,120,451,7,542,10
120,121,447,8,545,11
121,122,444,10,546,8
122,123,442,11,547,4
123,124,440,12,548,27
124,125,434,15,551,10
125,126,432,13,555,2
126,127,432,11,557,12
127,128,428,15,557,0
128,129,428,12,560,13
129,130,425,10,565,10
130,131,422,12,566,3
131,132,420,10,570,18
132,133,416,13,571,6
133,134,414,11,575,6
134,135,412,11,577,4
135,136,410,10,580,1
136,137,409,9,582,0
137,138,409,5,586,1
138,139,409,3,588,4
139,140,409,1,590,0
140,141,409,1,590,0
141,142,409,1,590,0
142,143,409,1,590,0
143,144,409,0,591,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,0
2,3,999,1,0,0
3,4,999,1,0,0
4,5,999,1,0,0
5,6,999,0,1,0
0,1,999,1,0,0
1,2,999,1,0,19
2,3,992,8,0,69
3,4,968,31,1,292
4,5,940,59,1,370
5,6,917,81,2,245
6,7,904,87,9,312
7,8,882,90,28,208
8,9,870,85,45,138
9,10,859,76,65,279
10,11,845,66,89,146
11,12,834,64,102,159
12,13,826,52,122,142
13,14,817,46,137,64
14,15,805,51,144,116
15,16,794,49,157,72
16,17,788,42,170,72
17,18,782,38,180,92
18,19,773,36,191,35
19,20,767,32,201,73
20,21,758,37,205,22
21,22,752,34,214,5
22,23,751,26,223,96
23,24,740,31,229,34
24,25,735,26,239,13
25,26,731,26,243,50
26,27,723,28,249,41
27,28,717,29,254,23
28,29,712,25,263,83
29,30,698,36,266,67
30,31,692,37,271,36
31,32,686,34,280,41
32,33,679,36,285,30
33,34,675,29,296,45
34,35,669,29,302,2
35,36,667,22,311,45
